ID,is_lens
286097,1
283668,0
257486,0
210462,0
294445,1
257650,0
263521,1
214259,1
211540,1
291843,1
273996,0
280276,1
235010,0
206243,1
250014,1
298708,1
257057,0
294268,0
270573,0
281953,1
226371,1
295921,0
253271,0
284313,0
268317,1
293304,0
266097,0
210800,1
236639,0
292086,1
225131,1
205345,0
234731,0
231873,1
216646,0
248712,1
232416,0
211658,1
279465,1
230915,0
257941,0
224782,0
263253,0
289550,1
256064,1
214011,0
208849,0
292469,0
269492,0
255612,0
214406,1
257806,1
233716,1
261657,1
269482,0
265409,0
235878,0
219927,1
285060,1
273747,1
295391,1
270166,1
211875,1
212333,1
247393,1
265789,0
200723,1
273831,0
248840,1
279824,0
291915,0
266021,1
260908,1
249202,0
238210,0
290414,0
258063,0
277153,0
226055,1
245518,0
281912,1
243951,1
201919,1
224515,0
227929,0
265518,0
281911,1
219717,0
289530,1
241344,1
268106,1
230309,0
247994,0
246418,1
291898,1
241400,0
278771,1
268412,1
237458,0
203851,0
251168,0
238277,0
270703,1
255196,1
272622,1
255800,0
294296,0
261599,1
261816,0
266511,0
202871,0
249882,0
290677,0
212186,1
227401,0
221747,1
215927,1
271858,0
221079,0
205856,1
289669,1
288090,1
290038,0
277590,0
298185,0
258706,1
280226,1
226189,1
286494,0
232607,0
252353,0
286326,0
209410,1
204345,1
257021,0
256303,0
235772,0
246788,0
295516,0
229608,0
244758,1
221462,1
297161,0
247542,1
236117,1
282502,0
240276,1
256671,1
237759,1
208716,1
276182,1
230801,1
299496,1
249169,1
227808,0
240510,0
204363,1
276844,1
293502,0
224116,1
249247,1
224750,0
246298,1
214770,0
215336,1
274832,0
251968,1
281811,1
215073,1
263093,0
218241,1
235397,1
255715,1
214691,1
297991,0
206283,1
259013,1
281623,0
255471,0
299178,0
276907,0
275757,0
265246,1
291964,1
210804,0
292169,0
255281,0
235335,1
294331,0
251803,1
288817,0
273040,0
278871,0
204590,1
267034,0
210838,1
219467,1
252114,0
252493,0
250114,1
218663,0
295576,0
254979,0
262872,1
256304,0
238359,1
299436,0
292940,0
245239,0
250898,0
297741,0
231833,1
205580,1
269303,1
297596,0
215190,0
229320,1
264224,1
208334,1
248129,0
232508,1
208432,0
261017,0
288927,1
231799,1
222896,1
215922,1
239716,1
278111,1
228548,1
226644,1
278451,1
294155,0
254193,1
290046,0
207054,0
204635,0
254928,0
272698,1
226210,1
236459,0
204418,0
266711,1
277763,1
223941,1
276771,0
274407,1
247383,1
278846,1
212268,0
204782,0
256533,1
231007,0
254245,1
200652,0
264659,1
237672,0
231480,1
263703,1
283257,0
233943,1
262356,0
258341,1
278948,1
261576,1
202182,1
248342,0
243490,0
222152,0
273535,0
292607,0
249171,0
255796,0
280265,0
264213,0
235376,1
244698,1
267504,0
293391,1
254084,1
203385,1
229283,1
219369,0
260047,1
226132,0
253543,1
266508,1
247374,0
220815,0
286825,0
299556,1
293213,0
240493,1
246203,1
225216,1
261077,0
291903,1
206949,0
257441,1
277981,1
263047,0
201695,1
267465,0
254057,0
290443,1
249448,0
293339,0
248182,0
204595,1
244945,0
247638,1
242862,1
260713,1
263098,0
295673,0
299802,1
245437,0
249174,1
251454,1
202603,1
230561,0
277932,1
287734,1
249501,1
290079,1
292845,0
202943,1
213998,0
250369,1
204813,1
255178,0
237343,0
233817,0
227950,0
294566,0
212153,1
207809,1
242842,0
248095,0
207929,1
257492,0
248156,0
278532,0
283372,0
257630,1
234497,0
220529,1
240898,0
215684,0
217547,1
220904,1
220305,0
202306,0
255443,1
296588,1
246395,0
260533,0
209481,1
229471,0
237103,1
271119,1
284467,1
252023,1
282592,1
297708,1
262258,1
269591,1
232030,0
206762,0
272287,1
236471,0
225101,0
219910,1
278160,0
224025,0
270232,1
217072,0
283090,0
239684,0
285091,0
209417,0
252921,0
279525,1
277250,1
276082,1
257044,1
229942,0
215005,1
236451,0
277957,0
238446,1
203698,1
247983,1
257718,1
298526,1
219003,0
266864,0
289478,1
201523,0
299455,1
292373,0
258974,0
235819,1
216872,1
233925,1
200637,1
232864,1
241176,1
291193,1
244508,0
204110,0
224869,0
285684,1
292898,0
211183,0
279794,1
232570,0
267271,1
212936,1
292991,1
274803,1
258883,0
238836,1
289888,1
237794,0
292812,0
278128,0
270031,1
206084,0
211889,1
266379,1
286117,1
240257,1
231140,1
233985,1
257050,0
251730,1
267396,0
275375,0
274144,1
240222,1
285555,0
296003,0
260828,1
204294,1
204491,1
219267,0
209284,1
223078,1
263126,1
284266,0
250789,1
287085,0
214877,0
207014,1
250777,1
207630,0
285143,0
204049,1
258151,1
202991,1
218317,0
299787,0
222296,0
225904,0
224514,1
200869,1
239722,1
277419,0
266104,1
209574,0
291493,1
290594,0
257408,0
295475,0
297180,1
205339,0
241064,0
281629,1
254574,0
221961,1
260078,0
276020,1
232989,1
263544,0
232674,0
257792,0
204536,0
238265,0
246019,1
285107,1
274050,0
225867,1
208486,0
236454,1
249856,1
222650,0
286915,1
257286,1
278840,1
213943,0
276187,0
270751,1
288611,1
259532,1
285812,1
256660,0
296035,0
234201,0
255548,0
204526,1
204005,1
287760,0
272123,1
228988,0
250292,1
240245,0
260678,1
253893,0
266031,0
253096,0
293201,0
281127,1
286865,0
295153,0
203543,1
229129,0
265655,0
288439,0
297079,1
270399,1
291005,0
261274,0
232997,0
204741,1
231540,0
260346,1
288991,0
251471,0
243009,1
249996,0
297626,0
214266,1
246189,1
201699,0
204722,1
240491,1
240028,0
234199,1
272142,0
295318,0
285306,0
214159,1
254850,1
239058,0
247062,1
225968,1
246317,1
267747,1
290453,0
214245,1
282058,0
288230,1
291235,1
237962,0
262671,0
261618,0
283264,1
244064,0
290457,1
292115,1
287800,0
222053,0
265299,0
281079,1
231800,0
252636,0
215932,0
207939,0
204694,1
266932,0
251909,0
233229,0
210309,1
254652,0
268129,0
262940,0
283628,1
255439,0
229543,0
277830,1
296405,1
226300,0
221679,1
244786,1
278165,1
232554,1
205169,0
211019,0
273189,1
247572,0
277712,1
201051,1
229190,0
229464,1
207057,0
239983,1
250223,1
223814,0
284872,0
245229,0
260254,0
221301,0
219014,0
270717,0
240205,1
280669,1
221905,0
248554,0
297035,1
207359,1
204697,1
296439,1
240453,1
213410,0
209120,0
264998,1
228544,0
257524,0
250784,0
252223,0
297738,1
299730,0
227589,1
246839,1
297306,0
233603,1
252572,0
205412,1
290792,1
221684,0
205896,1
257272,0
241619,0
228846,1
206943,1
238561,0
259194,1
254798,0
223376,0
228937,0
200571,0
276721,0
222844,0
264738,1
236577,0
261685,1
249058,0
213412,1
244645,0
235785,0
213682,0
200984,1
203230,1
242009,0
255584,0
264498,0
201824,1
214077,1
267167,1
290255,0
270419,0
255282,0
258542,1
232854,0
284579,0
282606,0
277424,1
228859,1
222502,1
219882,0
274462,1
220545,1
215554,0
289684,0
209469,0
246867,1
255688,0
226115,0
204295,1
200316,0
238833,1
252532,1
223228,0
218049,0
255644,0
294886,1
231792,1
248689,0
203704,1
288599,1
271490,1
238336,1
256668,1
270141,1
229647,0
228995,0
270718,1
253810,0
293363,0
286318,1
268095,1
212355,0
259387,0
261302,0
298275,1
268149,1
277346,1
226779,0
280171,0
216832,1
285391,1
236987,1
247871,1
290682,0
267495,0
283079,0
278043,1
252578,0
219713,0
255487,0
247272,1
257714,0
230758,1
291765,1
204633,1
263905,0
260586,1
204461,1
253004,1
284890,0
217818,0
291889,1
292782,1
270884,1
217974,0
231870,1
237061,1
282280,1
222474,0
274914,1
277243,0
291723,0
220203,1
240853,0
248148,0
270280,0
258405,1
203849,0
296303,0
221105,1
215025,0
255054,0
252902,0
289540,0
243884,1
225635,1
238529,1
236557,1
220381,1
253374,1
201485,1
272467,1
290552,1
290052,1
241414,0
261363,0
206536,1
243624,1
264245,1
227980,1
286919,0
229381,1
226276,1
221602,1
249331,1
276346,1
222425,0
223901,0
208855,0
272554,1
201245,0
255855,1
299769,0
265132,0
299270,1
290137,0
299114,1
257328,0
257242,0
286094,1
273472,0
244349,1
253203,1
216629,0
202777,0
299854,1
235543,0
298995,1
206959,1
289229,0
212476,1
286294,0
293036,1
295037,0
268612,0
236412,0
260768,0
259182,1
284298,1
200430,0
251769,1
212695,1
273780,0
291549,0
279507,0
205539,1
273372,1
269496,0
216855,0
293808,1
227224,0
295512,0
203565,0
210624,1
261700,0
228959,0
227857,1
289979,1
220345,0
202657,1
280652,0
261616,1
279299,0
243943,0
260996,0
288668,1
273413,0
250303,1
294248,0
239033,1
283580,0
240819,0
284797,0
275004,0
277474,1
299754,1
236390,0
204450,0
236395,0
225449,1
280262,1
211896,0
280126,0
208974,1
257226,1
247055,0
253566,1
228110,1
244681,0
214256,1
222838,1
299580,0
296364,1
230670,1
234149,0
283236,1
236009,0
240874,0
233323,0
249834,0
206922,1
216578,0
215675,0
239114,1
294921,0
267703,1
274247,0
292499,1
291553,0
228711,1
227952,0
282627,0
253408,0
208385,0
245882,1
217666,1
224645,1
272692,1
240553,0
230105,0
226537,1
293111,0
219273,1
262537,1
290279,1
204571,1
296234,1
203500,1
261381,0
226351,1
251872,0
236993,1
270779,1
295149,1
229095,0
210907,0
286984,0
237589,0
210662,0
249266,0
284818,0
250424,0
241591,0
234170,0
212697,0
246092,0
263405,0
219946,1
226754,1
255859,1
205810,0
261190,1
254616,0
224002,1
217133,0
287997,0
211015,0
263327,1
252358,1
221315,1
209429,1
201580,1
295410,0
238928,1
269344,0
215306,1
272832,1
202387,1
210348,1
271532,1
251599,0
201205,0
202144,1
245520,1
285436,0
235311,1
285256,1
250722,0
230486,1
269054,0
284519,1
285327,1
203470,1
266873,0
217456,0
202598,1
243613,0
273293,0
258874,0
274330,1
274501,0
206152,1
268203,1
211004,0
298741,1
233725,1
267892,0
299293,0
217944,1
294223,1
204211,1
236564,0
268091,1
270554,1
230020,0
244417,0
203136,0
226772,1
237332,0
274199,1
264141,0
221266,1
233151,1
290352,0
261333,0
288775,0
233108,1
234075,1
270052,0
260623,0
268088,1
245325,1
242985,1
211175,1
217064,1
225118,0
291087,0
269419,0
254221,1
240010,1
289133,0
211874,1
210803,0
252106,1
298300,1
294309,0
265960,1
216126,0
264554,1
249792,0
233425,1
227684,1
276838,0
205401,0
277442,1
210854,1
295234,0
266753,0
231808,0
281332,1
226098,1
288005,0
260207,0
217035,1
203634,1
277344,0
223004,1
268994,1
281511,1
218745,1
266362,0
203174,1
235284,0
215845,0
274505,1
289361,1
228648,1
240889,0
210511,0
219134,1
291092,0
264382,1
297089,0
200727,1
289412,0
270679,1
276723,1
261718,1
284476,0
270789,0
236977,0
201260,1
269115,1
210685,1
288273,1
218211,1
297230,1
288036,0
232604,1
299515,1
257351,1
251604,1
264298,1
247287,0
296027,0
283313,1
235816,0
224829,0
228633,0
239427,0
202616,1
271168,0
255708,1
268791,1
277801,1
229662,0
218895,1
227617,0
222521,0
297587,1
208202,0
297412,1
224548,1
213864,1
262569,1
255841,0
201964,0
243864,1
295458,0
238213,0
290285,1
212616,0
236407,1
270769,0
270894,1
239054,0
245287,0
229205,1
202135,1
262804,0
293482,0
235166,0
253795,0
223309,1
259488,0
227932,1
209161,1
209115,1
203493,1
237653,1
201500,0
209147,0
216043,0
223727,0
275243,0
264367,0
215938,1
226633,1
274385,0
263892,1
252528,0
237168,0
261695,1
256081,0
213639,0
255187,0
214296,0
282629,1
248265,1
235387,1
277760,0
229480,0
252096,1
213619,1
272097,0
232400,0
260787,0
296620,0
264220,0
214273,1
277044,0
253305,0
296144,0
269964,0
245148,0
203168,1
206208,0
294634,0
226532,0
293781,0
205972,1
285428,1
244990,0
224104,1
298137,0
286728,1
276255,0
204411,1
255389,0
249970,1
247619,0
225374,1
271445,0
284882,1
281759,0
280622,1
258369,1
249591,0
271960,1
207494,1
246305,1
204250,1
252536,1
212293,0
261973,0
244101,0
275414,1
221906,0
248249,1
288237,0
240089,0
287541,1
289930,0
292329,0
244957,1
240462,1
228051,1
267873,0
281645,1
228486,1
277696,0
298379,1
214773,1
253588,0
200510,1
282335,0
272719,1
235014,1
233423,1
244329,1
262318,1
201760,0
283122,1
202967,0
206327,0
236856,1
248960,1
270528,1
222986,1
242066,1
231143,1
204462,1
221058,1
218959,0
269467,1
282304,1
248878,1
256017,0
201898,1
292589,0
207731,1
267321,0
215586,0
270145,0
245041,0
266051,0
237053,1
274928,1
221003,0
213270,1
292400,1
247783,0
262581,1
228583,0
290535,1
276799,1
249407,1
254983,0
239806,1
244009,0
201010,1
246671,1
295642,1
211837,0
268132,0
237824,1
230672,1
247221,0
221970,0
281108,0
293965,0
282711,1
293052,0
214208,0
273488,0
262628,0
233155,1
296549,0
201722,1
271479,0
255386,1
277410,1
288413,1
261256,0
259281,1
230097,1
257884,0
239577,0
201875,1
222037,1
249806,0
225668,1
231600,0
297773,0
208652,1
280454,1
213321,1
257243,1
290842,1
238649,1
255649,1
210950,0
271214,1
284537,1
231160,0
268467,0
254827,1
293714,0
239717,0
260702,0
244735,0
274320,1
262973,1
218163,0
237421,0
207932,1
255831,1
256779,1
201458,0
238386,0
214111,1
259649,1
273678,1
274337,1
289664,1
271586,1
275406,1
202115,0
250649,1
298806,0
208850,0
225831,1
222740,1
256225,1
277405,1
248963,1
231125,1
206425,1
235817,1
264084,0
276227,0
220701,1
279455,0
240692,1
205732,0
250687,0
225649,0
245542,0
212197,1
228977,0
225451,0
269533,1
251760,0
213646,1
218799,0
234012,0
232418,0
210865,1
255172,0
298730,1
220122,0
279126,1
249981,0
280179,1
210823,1
297081,0
293287,0
289215,0
228764,0
276392,1
237652,0
298252,0
292775,1
229004,0
231588,0
273630,1
286623,1
256900,1
233801,0
222091,1
242675,1
289026,1
283168,0
260905,1
286287,0
245395,0
202559,0
296652,0
233070,0
281260,1
290280,1
204564,0
268790,0
268370,0
240531,0
231491,0
278178,0
271033,1
239632,0
200839,0
203494,1
263778,1
247304,0
221895,1
290825,1
285998,1
288279,1
225336,1
235573,0
257934,0
266687,1
243279,1
276798,0
201099,0
267166,0
218370,1
239527,1
271877,1
289925,1
293178,1
259500,0
220813,0
252762,0
284263,0
241998,1
287865,0
294211,0
263475,1
224196,1
279694,0
297125,1
272296,0
288435,0
224597,0
258089,1
271393,0
216787,1
237983,1
259993,1
224981,1
218321,0
210046,0
264580,0
221387,1
295105,0
218803,0
231075,1
288221,1
233500,0
273734,1
287588,0
210427,0
249977,0
278000,0
229535,1
228317,0
227683,1
227632,0
291243,1
267416,0
234960,0
293500,0
224012,1
268153,0
256271,0
295630,1
200771,1
269635,1
271912,1
276716,1
295938,0
290488,0
297175,1
264381,0
274740,1
245037,1
298610,1
264907,0
223384,0
284849,1
213808,1
272750,1
258640,0
233132,0
245851,0
253898,1
281194,1
257264,1
259938,0
222735,0
267651,1
262108,1
278496,0
261462,0
268677,0
240909,0
213082,1
213254,0
201452,1
285849,1
287074,1
258204,0
241979,1
248958,1
277214,1
293718,1
299191,1
214311,1
223596,1
296546,0
229155,1
260588,0
269329,1
266742,0
235347,0
252301,0
257706,1
246392,1
225508,1
240208,1
202581,0
292537,1
220200,0
245685,0
214477,1
263178,0
277622,1
267525,0
266763,0
265579,0
291888,1
212869,1
233540,1
281577,0
264720,1
273956,1
253493,1
267236,0
225071,1
229097,0
283813,0
274390,1
295258,0
255787,0
288807,1
294087,1
222529,0
220497,1
279236,1
204436,1
275234,1
266465,0
241054,1
218326,0
240763,1
278604,1
261492,0
270864,1
287781,1
222476,0
296725,1
267923,0
270925,0
239592,1
216808,1
224079,0
204258,0
251099,0
245444,0
207665,0
209512,1
228378,0
236523,1
287715,0
237767,0
249488,1
281674,0
253064,1
259015,1
240210,0
299889,0
209267,1
239607,0
256513,0
250197,0
262178,0
224912,0
203222,1
239598,0
206395,0
225623,1
249745,1
258707,0
290794,0
251561,0
209253,1
276898,1
277380,1
212319,0
299224,1
286336,0
220600,0
264607,1
231745,1
246480,1
273385,0
230914,0
276101,0
252342,1
297145,1
295817,1
280237,1
290086,1
245648,0
227749,0
202669,0
249622,1
211611,0
240891,1
286750,1
266055,1
265243,0
211422,1
203406,0
227568,1
258820,1
218544,1
281030,1
270562,0
284509,1
289802,1
277128,0
280680,1
213664,0
242203,0
298726,1
253353,0
246756,0
241455,0
231795,1
261502,0
224546,1
246024,0
235043,0
270269,1
298709,0
270090,1
254319,1
243711,1
236228,0
225286,1
234786,1
251956,0
263716,1
226974,0
236833,1
293625,1
255041,1
226459,0
200251,0
258239,0
200249,1
215468,1
206514,1
202842,0
216433,0
210785,0
271442,0
272063,1
259007,0
239555,1
289053,0
249972,1
255123,1
221606,0
243551,1
208356,1
289920,1
236475,0
200044,0
230701,0
203366,0
262980,1
261629,0
264126,1
276993,0
218935,1
281118,1
268017,0
285289,1
285228,1
274483,0
282108,1
224660,1
236147,1
239855,0
297021,0
208412,1
291313,0
275657,0
231467,0
209783,0
296450,0
240584,0
266185,0
201159,1
236380,0
252563,1
283592,0
218963,0
277225,1
223580,0
247506,1
288726,1
200889,0
226156,0
207107,0
206073,1
224350,0
232928,1
247801,1
215219,0
217709,0
230061,0
274346,1
243579,1
249736,0
218921,0
219061,0
278625,0
207883,1
250788,1
262357,0
202570,1
248953,0
202803,1
213846,0
230815,1
260373,0
206678,1
280124,0
272956,1
298551,1
226549,1
294924,1
235753,0
297457,0
284583,1
241596,0
276226,1
273226,1
245560,1
264980,0
232848,1
282133,0
251959,1
289270,0
280373,1
270142,0
228604,1
249588,0
279016,0
288292,1
273029,1
257433,0
221820,0
254314,0
210425,1
297148,1
207892,0
274137,1
285427,1
250581,0
206718,0
268004,1
200720,0
295465,1
236791,0
292141,1
247100,0
278615,0
279935,0
225210,1
295461,0
242139,1
276538,1
242698,1
243230,0
274174,0
291155,1
237536,0
229247,1
271480,0
274215,0
277105,1
288658,0
248034,0
260872,0
295136,0
227734,1
286013,0
275367,0
250684,0
262920,0
273562,0
240458,0
299697,1
214112,0
224027,1
266884,0
294249,1
220342,1
224205,0
284741,1
274583,0
244935,0
282414,1
225542,0
260511,1
248797,1
266922,1
237781,1
294120,1
249332,1
235254,0
204246,1
261752,1
224719,0
251336,1
292904,0
200558,0
210575,1
230649,1
258809,1
288554,0
250510,0
297808,1
229782,1
254963,0
253625,1
244509,0
243816,0
261683,1
230138,1
270533,0
290932,0
274903,1
235971,1
229539,0
245008,0
243961,0
260597,1
256681,1
240597,0
267165,0
293792,0
218775,0
217319,0
237295,0
246889,0
279185,1
223499,0
216070,0
203955,1
277897,0
222738,1
219942,0
242446,1
264914,1
205309,0
233847,1
225541,0
297941,0
255984,0
262790,0
276590,0
275154,1
223936,0
280546,0
228529,0
299929,1
201616,1
282026,1
270041,1
216902,1
229281,0
246018,1
253461,1
213494,1
292450,0
247235,1
217956,1
220255,0
250347,1
221848,1
279269,0
231203,0
228252,0
220862,1
233520,0
203991,1
247461,0
228319,0
268902,0
222017,0
228027,0
244701,1
236292,1
263136,1
276219,1
292556,0
215469,0
266886,0
276156,0
279829,1
205914,0
210789,0
266526,1
227532,0
245245,1
289849,0
255747,1
250465,1
238356,0
268539,1
292074,0
279469,1
209947,1
224198,1
285234,0
285670,1
289048,1
232765,0
248113,1
242266,0
242489,1
293712,1
214834,0
204956,1
202316,0
228550,1
296265,1
270349,1
258674,1
267054,0
235018,0
272806,1
245800,1
249077,1
298880,0
284942,1
213814,0
292805,1
296119,0
223892,1
217449,1
275544,1
298266,0
286037,1
276875,1
281477,1
254970,0
275487,1
231200,1
257134,0
201542,1
255421,1
296461,1
297892,0
216878,1
238403,1
288027,1
297820,0
221581,0
222027,1
258145,1
266840,1
270106,1
267341,1
227783,0
243786,0
216597,1
219915,0
235298,0
267720,0
242087,0
273179,0
203656,0
257669,0
284733,0
294787,1
212362,1
208733,0
255491,1
275548,0
237849,1
231038,0
258418,1
280981,0
254578,0
276984,0
207609,0
286975,1
247123,0
256829,1
223146,0
278568,0
207392,1
260579,0
255159,0
202313,1
275026,0
267526,1
294004,1
225389,0
241696,0
221364,0
299883,1
266877,1
291075,0
298470,1
220306,1
296085,0
277339,1
217177,1
285475,0
219095,0
228545,0
249568,1
259142,0
201540,0
216587,0
238929,1
204711,1
240317,1
228915,0
244793,0
290686,0
216162,0
278878,0
212648,1
207802,1
233468,1
283766,0
234606,0
292212,1
246233,1
229400,1
216948,0
264042,0
243543,0
246408,1
243730,1
296780,0
218394,0
225929,1
280916,1
281603,0
297260,0
269249,0
236342,1
224629,0
207433,0
269624,0
267545,0
234425,1
231354,1
262081,1
293196,1
260863,0
297334,0
224057,0
244518,1
225429,0
289373,0
231047,0
228133,1
282533,1
285936,0
215438,1
276484,0
236371,1
293958,1
260868,1
237029,0
265735,0
218487,0
245173,0
229393,1
222147,1
224122,1
214743,1
255370,1
294703,0
238373,1
269486,1
223101,0
254183,1
229028,1
203866,0
224388,1
200193,0
200630,0
210221,0
273553,1
219044,0
262135,0
272336,1
203719,0
237465,0
279216,1
220350,0
262829,0
281934,1
210243,1
255610,0
256320,0
270380,0
261737,1
213992,0
262952,0
286895,1
206246,1
292125,1
253758,0
223976,0
273095,0
291830,1
206297,1
277859,0
218374,0
222590,0
277926,0
225284,0
253051,1
209035,0
249339,1
286364,1
298445,1
203238,0
218953,1
264400,1
298449,0
212591,0
251595,1
224038,0
245968,1
275933,0
277503,0
280710,0
269387,0
294991,0
282216,1
295316,1
235974,1
280113,1
278002,1
241382,0
259408,1
278030,0
276811,0
230482,0
239274,0
211020,0
280704,1
272912,0
274942,1
236690,0
298679,1
272307,0
227065,0
255071,1
218158,1
202796,0
281558,0
243593,0
214670,1
231794,1
221088,1
265041,0
281401,0
286045,1
248261,0
299329,1
254315,0
221591,0
289677,1
268426,0
250989,1
231992,1
233523,0
241450,0
285644,0
201880,1
226096,1
236400,1
250859,1
234772,0
205925,0
219430,0
295343,1
220125,1
299084,0
280446,0
299575,0
258520,0
200930,0
235501,1
270597,0
299177,0
273845,0
239128,0
203766,0
281521,0
261745,1
207648,0
286818,0
267691,0
259395,1
215691,1
250701,1
284045,0
255143,0
281326,0
236329,1
277454,1
219384,0
222457,1
277436,0
247878,1
201139,0
277375,0
270340,1
282341,0
275551,0
278422,0
220578,1
216373,0
285236,1
289885,0
276011,0
213092,1
